CustomerID,Age,Gender,Location,ProductType,PurchaseCount,TotalSpend,AveragePurchaseValue,EngagementScore,FollowDuration,PreferredChannel,CustomerCost,CustomerProfitabilityScore,ROAS,ROI,RFMScore,AverageRFM,Persona,OperatingExpenses,AdditionalCosts,GrossProfit,GrossProfitMargin,OperatingProfit,OperatingProfitMargin,NetProfit,NetProfitMargin,CLTV,LastPurchaseDate,SubscriptionStartDate,SubscriptionEndDate,IsActive,MarketingSpend,ProductCost,SalesRevenue,CustomerAcquisitionDate,CustomerExitDate,CustomerRetentionPeriod,CPA,NumberOfTransactions,CompletionRate
595,46,Male,Asia,Bracelet,7,1209,172.7142857,5.870024424,15,Instagram,704.5,504.5,12.09,0.716110717,343,3.333333333,Engaged,241.8,120.9,604.5,50,362.7,30,241.8,20,3627,10/11/2022,11/08/2022,15/01/2024,FALSE,134.4665909,604.5,1209,08/10/2021,15/01/2024,13.26666667,134.4665909,7,0.6
596,60,Other,Middle East,Bracelet,9,1639,182.1111111,6.445805667,10,Facebook,919.5,719.5,16.39,0.782490484,455,4.666666667,Premium,327.8,163.9,819.5,50,491.7,30,327.8,20,4917,30/11/2022,17/05/2022,,TRUE,93.13017063,819.5,1639,13/06/2020,,30,93.13017063,9,0.6
597,28,Other,Europe,Earrings,4,1346,336.5,2.984388755,24,Facebook,773,573,13.46,0.741267788,124,2.333333333,Engaged,269.2,134.6,673,50,403.8,30,269.2,20,4038,27/01/2024,20/06/2022,,TRUE,87.90404854,673,1346,09/03/2021,,35.13333333,87.90404854,4,0.6
598,35,Male,Asia,Earrings,3,1461,487,6.630857105,7,Facebook,830.5,630.5,14.61,0.759181216,424,3.333333333,Engaged,292.2,146.1,730.5,50,438.3,30,292.2,20,4383,18/11/2023,20/08/2022,,TRUE,141.5060733,730.5,1461,15/02/2022,,21.36666667,141.5060733,3,0.6
599,64,Other,Europe,Bracelet,5,265,53,6.144468845,8,LinkedIn,232.5,32.5,2.65,0.139784946,431,2.666666667,Engaged,53,26.5,132.5,50,79.5,30,53,20,795,18/04/2022,02/10/2022,,TRUE,75.11692675,132.5,265,08/07/2021,,9.466666667,75.11692675,5,0.6
600,29,Female,Middle East,Necklace,1,482,482,2.663545582,3,Facebook,341,141,4.82,0.413489736,511,2.333333333,Engaged,96.4,48.2,241,50,144.6,30,96.4,20,1446,22/06/2022,08/07/2022,07/07/2023,FALSE,134.4212325,241,482,01/10/2021,07/07/2023,8.8,134.4212325,1,0.6
601,26,Male,Europe,Bracelet,3,1979,659.6666667,1.536283876,15,Instagram,1089.5,889.5,19.79,0.816429555,325,3.333333333,Engaged,395.8,197.9,989.5,50,593.7,30,395.8,20,5937,14/08/2023,02/09/2022,,TRUE,98.40205725,989.5,1979,03/12/2020,,32.8,98.40205725,3,0.6
602,27,Other,Asia,Ring,8,1499,187.375,6.439233877,16,LinkedIn,849.5,649.5,14.99,0.764567393,344,3.666666667,Engaged,299.8,149.9,749.5,50,449.7,30,299.8,20,4497,18/12/2022,16/05/2022,,TRUE,101.4095443,749.5,1499,03/11/2020,,25.83333333,101.4095443,8,0.6
603,61,Male,Europe,Ring,8,1594,199.25,7.873230424,4,Instagram,897,697,15.94,0.77703456,544,4.333333333,Premium,318.8,159.4,797,50,478.2,30,318.8,20,4782,25/11/2022,08/06/2022,12/12/2023,FALSE,80.84682815,797,1594,17/06/2021,12/12/2023,17.53333333,80.84682815,8,0.6
604,34,Female,Asia,Earrings,4,889,222.25,5.710612338,21,LinkedIn,544.5,344.5,8.89,0.632690542,122,1.666666667,Standard,177.8,88.9,444.5,50,266.7,30,177.8,20,2667,10/09/2023,02/10/2022,,TRUE,107.3042201,444.5,889,29/05/2022,,15.63333333,107.3042201,4,0.6
605,55,Female,Europe,Necklace,2,1765,882.5,3.040953628,6,LinkedIn,982.5,782.5,17.65,0.796437659,515,3.666666667,Engaged,353,176.5,882.5,50,529.5,30,353,20,5295,30/09/2022,07/05/2022,,TRUE,82.52111963,882.5,1765,11/11/2020,,22.93333333,82.52111963,2,0.6
606,24,Other,Asia,Necklace,8,130,16.25,6.99869779,1,LinkedIn,165,-35,1.3,-0.212121212,541,3.333333333,Engaged,26,13,65,50,39,30,26,20,390,22/01/2024,29/06/2022,02/07/2023,FALSE,53.92694142,65,130,27/10/2021,02/07/2023,27.23333333,53.92694142,8,0.6
607,63,Female,Asia,Ring,8,1498,187.25,1.720951539,4,LinkedIn,849,649,14.98,0.76442874,544,4.333333333,Premium,299.6,149.8,749,50,449.4,30,299.6,20,4494,24/09/2022,01/08/2022,,TRUE,77.19986053,749,1498,21/02/2022,,7.166666667,77.19986053,8,0.6
608,30,Male,Europe,Bracelet,4,110,27.5,4.976503343,11,Instagram,155,-45,1.1,-0.290322581,421,2.333333333,Engaged,22,11,55,50,33,30,22,20,330,26/09/2022,19/05/2022,19/12/2022,FALSE,50.63790434,55,110,03/08/2021,19/12/2022,13.96666667,50.63790434,4,0.6
609,57,Female,Middle East,Earrings,3,1425,475,2.470300826,12,Facebook,812.5,612.5,14.25,0.753846154,324,3,Engaged,285,142.5,712.5,50,427.5,30,285,20,4275,07/05/2023,24/05/2022,,TRUE,147.8354787,712.5,1425,21/12/2021,,16.73333333,147.8354787,3,0.6
610,59,Male,North America,Bracelet,2,195,97.5,2.66013146,5,Instagram,197.5,-2.5,1.95,-0.012658228,511,2.333333333,Engaged,39,19.5,97.5,50,58.5,30,39,20,585,03/01/2024,10/06/2022,,TRUE,146.574721,97.5,195,19/02/2022,,22.76666667,146.574721,2,0.6
611,26,Male,Middle East,Bracelet,9,1313,145.8888889,2.820645542,23,Facebook,756.5,556.5,13.13,0.735624587,154,3.333333333,Engaged,262.6,131.3,656.5,50,393.9,30,262.6,20,3939,20/10/2022,11/07/2022,,TRUE,89.51552975,656.5,1313,02/09/2021,,13.76666667,89.51552975,9,0.6
612,44,Female,Europe,Bracelet,1,552,552,4.480363513,21,Instagram,376,176,5.52,0.468085106,112,1.333333333,Standard,110.4,55.2,276,50,165.6,30,110.4,20,1656,08/09/2023,02/08/2022,,TRUE,122.8370854,276,552,20/08/2020,,37.13333333,122.8370854,1,0.6
613,19,Other,Middle East,Necklace,7,291,41.57142857,1.460351851,16,LinkedIn,245.5,45.5,2.91,0.185336049,341,2.666666667,Engaged,58.2,29.1,145.5,50,87.3,30,58.2,20,873,08/05/2022,15/06/2022,,TRUE,84.58060984,145.5,291,19/03/2022,,1.666666667,84.58060984,7,0.6
614,22,Female,Asia,Ring,5,585,117,4.580140968,13,LinkedIn,392.5,192.5,5.85,0.49044586,332,2.666666667,Engaged,117,58.5,292.5,50,175.5,30,117,20,1755,21/09/2022,04/06/2022,,TRUE,117.1093157,292.5,585,08/11/2020,,22.73333333,117.1093157,5,0.6
615,46,Male,North America,Necklace,8,1389,173.625,5.605367024,13,Facebook,794.5,594.5,13.89,0.748269352,344,3.666666667,Engaged,277.8,138.9,694.5,50,416.7,30,277.8,20,4167,05/06/2023,19/05/2022,,TRUE,130.5430043,694.5,1389,10/11/2021,,19.06666667,130.5430043,8,0.6
616,54,Male,Europe,Ring,4,1547,386.75,5.349648565,17,Facebook,873.5,673.5,15.47,0.771036062,224,2.666666667,Engaged,309.4,154.7,773.5,50,464.1,30,309.4,20,4641,14/03/2023,16/07/2022,,TRUE,144.6756245,773.5,1547,06/09/2021,,18.46666667,144.6756245,4,0.6
617,55,Female,Europe,Earrings,7,1251,178.7142857,4.445056904,7,Instagram,725.5,525.5,12.51,0.72432805,444,4,Premium,250.2,125.1,625.5,50,375.3,30,250.2,20,3753,17/01/2024,19/05/2022,19/09/2023,FALSE,90.02122758,625.5,1251,04/01/2022,19/09/2023,24.76666667,90.02122758,7,0.6
618,36,Other,Europe,Earrings,5,337,67.4,8.552319473,8,Facebook,268.5,68.5,3.37,0.255121043,431,2.666666667,Engaged,67.4,33.7,168.5,50,101.1,30,67.4,20,1011,18/08/2023,09/07/2022,,TRUE,128.3297983,168.5,337,25/02/2022,,17.96666667,128.3297983,5,0.6
619,25,Other,North America,Bracelet,5,1478,295.6,2.307940232,13,Instagram,839,639,14.78,0.761620977,334,3.333333333,Engaged,295.6,147.8,739,50,443.4,30,295.6,20,4434,09/04/2023,12/05/2022,,TRUE,76.59284506,739,1478,29/01/2021,,26.66666667,76.59284506,5,0.6
620,62,Male,Asia,Ring,9,1235,137.2222222,5.551270694,23,Facebook,717.5,517.5,12.35,0.721254355,153,3,Engaged,247,123.5,617.5,50,370.5,30,247,20,3705,17/03/2023,15/04/2022,,TRUE,149.0332304,617.5,1235,01/08/2021,,19.76666667,149.0332304,9,0.6
621,18,Male,Europe,Ring,9,1951,216.7777778,1.558372753,16,Facebook,1075.5,875.5,19.51,0.814039981,355,4.333333333,Premium,390.2,195.1,975.5,50,585.3,30,390.2,20,5853,22/08/2023,03/09/2022,,TRUE,52.57695988,975.5,1951,04/09/2020,,36.06666667,52.57695988,9,0.6
622,39,Other,Middle East,Ring,9,1569,174.3333333,1.64040111,4,Facebook,884.5,684.5,15.69,0.77388355,554,4.666666667,Premium,313.8,156.9,784.5,50,470.7,30,313.8,20,4707,26/01/2024,28/06/2022,,TRUE,110.3528807,784.5,1569,25/10/2020,,39.6,110.3528807,9,0.6
623,34,Female,Europe,Bracelet,6,1466,244.3333333,6.164792647,8,LinkedIn,833,633,14.66,0.759903962,434,3.666666667,Engaged,293.2,146.6,733,50,439.8,30,293.2,20,4398,02/09/2023,24/09/2022,,TRUE,115.9505982,733,1466,12/10/2021,,23,115.9505982,6,0.6
624,24,Male,Europe,Bracelet,6,1268,211.3333333,6.094165824,16,LinkedIn,734,534,12.68,0.727520436,334,3.333333333,Engaged,253.6,126.8,634,50,380.4,30,253.6,20,3804,02/03/2023,10/07/2022,,TRUE,118.8045557,634,1268,04/03/2021,,24.26666667,118.8045557,6,0.6
625,42,Male,Europe,Earrings,5,1188,237.6,8.902301616,21,Instagram,694,494,11.88,0.711815562,133,2.333333333,Engaged,237.6,118.8,594,50,356.4,30,237.6,20,3564,12/11/2022,15/07/2022,,TRUE,62.03875788,594,1188,25/10/2020,,24.93333333,62.03875788,5,0.6
626,62,Other,Europe,Necklace,9,1370,152.2222222,6.020863081,10,Facebook,785,585,13.7,0.74522293,454,4.333333333,Premium,274,137,685,50,411,30,274,20,4110,04/02/2023,07/06/2022,24/02/2024,FALSE,143.8529783,685,1370,22/01/2021,24/02/2024,24.76666667,143.8529783,9,0.6
627,21,Female,Asia,Ring,8,834,104.25,9.638119184,12,Instagram,517,317,8.34,0.613152805,342,3,Engaged,166.8,83.4,417,50,250.2,30,166.8,20,2502,19/08/2022,07/06/2022,,TRUE,68.11832791,417,834,14/03/2022,,5.266666667,68.11832791,8,0.6
628,53,Other,Middle East,Ring,7,1090,155.7142857,1.438253636,12,Facebook,645,445,10.9,0.689922481,343,3.333333333,Engaged,218,109,545,50,327,30,218,20,3270,18/06/2022,27/05/2022,,TRUE,112.2753403,545,1090,11/08/2020,,22.53333333,112.2753403,7,0.6
629,23,Female,Asia,Necklace,7,1613,230.4285714,1.882069163,5,LinkedIn,906.5,706.5,16.13,0.779371208,545,4.666666667,Premium,322.6,161.3,806.5,50,483.9,30,322.6,20,4839,17/12/2022,25/09/2022,,TRUE,72.26760791,806.5,1613,14/08/2022,,4.166666667,72.26760791,7,0.6
630,48,Female,Middle East,Ring,6,924,154,1.396592754,16,LinkedIn,562,362,9.24,0.644128114,333,3,Engaged,184.8,92.4,462,50,277.2,30,184.8,20,2772,29/05/2023,22/04/2022,,TRUE,80.7216417,462,924,08/01/2021,,29.03333333,80.7216417,6,0.6
631,36,Female,Europe,Bracelet,5,1562,312.4,2.667491653,1,Facebook,881,681,15.62,0.772985244,534,4,Premium,312.4,156.2,781,50,468.6,30,312.4,20,4686,28/06/2023,25/07/2022,,TRUE,104.6458542,781,1562,08/06/2022,,12.83333333,104.6458542,5,0.6
632,61,Male,North America,Bracelet,4,205,51.25,5.871430998,9,Facebook,202.5,2.5,2.05,0.012345679,421,2.333333333,Engaged,41,20.5,102.5,50,61.5,30,41,20,615,08/10/2022,24/05/2022,26/12/2023,FALSE,91.71934186,102.5,205,31/05/2020,26/12/2023,28.66666667,91.71934186,4,0.6
633,56,Other,Asia,Ring,3,280,93.33333333,6.810149633,12,LinkedIn,240,40,2.8,0.166666667,321,2,Engaged,56,28,140,50,84,30,56,20,840,23/09/2022,07/07/2022,,TRUE,66.0225601,140,280,15/02/2022,,7.333333333,66.0225601,3,0.6
634,44,Other,North America,Bracelet,3,283,94.33333333,1.410266422,5,LinkedIn,241.5,41.5,2.83,0.17184265,521,2.666666667,Engaged,56.6,28.3,141.5,50,84.9,30,56.6,20,849,09/07/2022,26/09/2022,17/11/2022,FALSE,67.09364024,141.5,283,11/01/2022,17/11/2022,5.966666667,67.09364024,3,0.6
635,27,Female,Asia,Bracelet,6,325,54.16666667,9.513738009,22,Instagram,262.5,62.5,3.25,0.238095238,131,1.666666667,Standard,65,32.5,162.5,50,97.5,30,65,20,975,23/03/2024,18/07/2022,,TRUE,91.81447882,162.5,325,30/12/2021,,27.13333333,91.81447882,6,0.6
636,43,Male,Europe,Ring,4,876,219,8.57948839,20,LinkedIn,538,338,8.76,0.628252788,222,2,Engaged,175.2,87.6,438,50,262.8,30,175.2,20,2628,22/09/2023,11/09/2022,17/07/2023,FALSE,125.7282978,438,876,22/10/2021,17/07/2023,23.33333333,125.7282978,4,0.6
637,36,Male,Asia,Earrings,6,889,148.1666667,3.669512339,22,Facebook,544.5,344.5,8.89,0.632690542,132,2,Engaged,177.8,88.9,444.5,50,266.7,30,177.8,20,2667,18/05/2022,22/09/2022,,TRUE,139.7964647,444.5,889,16/02/2022,,3.033333333,139.7964647,6,0.6
638,56,Other,Europe,Necklace,3,1212,404,1.694687772,24,Instagram,706,506,12.12,0.716713881,123,2,Engaged,242.4,121.2,606,50,363.6,30,242.4,20,3636,13/08/2022,16/04/2022,,TRUE,58.41276623,606,1212,16/01/2021,,19.13333333,58.41276623,3,0.6
639,20,Male,Asia,Bracelet,4,787,196.75,2.528983659,3,Facebook,493.5,293.5,7.87,0.59473151,522,3,Engaged,157.4,78.7,393.5,50,236.1,30,157.4,20,2361,04/07/2023,20/08/2022,,TRUE,89.31039076,393.5,787,04/05/2022,,14.2,89.31039076,4,0.6
640,62,Male,Europe,Earrings,9,629,69.88888889,2.142499724,5,Instagram,414.5,214.5,6.29,0.517490953,552,4,Premium,125.8,62.9,314.5,50,188.7,30,125.8,20,1887,29/09/2022,24/05/2022,,TRUE,60.02455637,314.5,629,06/07/2020,,27.16666667,60.02455637,9,0.6
641,30,Female,Europe,Bracelet,5,1494,298.8,2.109554014,2,Facebook,847,647,14.94,0.763872491,534,4,Premium,298.8,149.4,747,50,448.2,30,298.8,20,4482,22/01/2024,06/06/2022,,TRUE,51.65924806,747,1494,07/11/2021,,26.86666667,51.65924806,5,0.6
642,45,Male,Middle East,Bracelet,7,1071,153,5.667055198,14,LinkedIn,635.5,435.5,10.71,0.685287175,343,3.333333333,Engaged,214.2,107.1,535.5,50,321.3,30,214.2,20,3213,15/11/2022,10/05/2022,,TRUE,116.1718683,535.5,1071,28/11/2020,,23.9,116.1718683,7,0.6
643,37,Female,Europe,Necklace,2,1035,517.5,3.212626982,2,Facebook,617.5,417.5,10.35,0.67611336,513,3,Engaged,207,103.5,517.5,50,310.5,30,207,20,3105,07/01/2024,02/05/2022,,TRUE,110.2449442,517.5,1035,22/01/2022,,23.83333333,110.2449442,2,0.6
644,45,Other,Middle East,Bracelet,5,1522,304.4,4.223257449,13,Instagram,861,661,15.22,0.767711963,334,3.333333333,Engaged,304.4,152.2,761,50,456.6,30,304.4,20,4566,06/06/2022,26/09/2022,,TRUE,66.30191138,761,1522,23/12/2021,,5.5,66.30191138,5,0.6
645,25,Male,Europe,Necklace,9,205,22.77777778,9.905548,7,Facebook,202.5,2.5,2.05,0.012345679,451,3.333333333,Engaged,41,20.5,102.5,50,61.5,30,41,20,615,29/01/2024,25/08/2022,26/02/2023,FALSE,73.38128331,102.5,205,03/03/2022,26/02/2023,23.23333333,73.38128331,9,0.6
646,58,Other,North America,Necklace,3,1394,464.6666667,7.15882824,10,Instagram,797,597,13.94,0.749058971,424,3.333333333,Engaged,278.8,139.4,697,50,418.2,30,278.8,20,4182,29/07/2023,16/09/2022,,TRUE,52.37077536,697,1394,08/12/2020,,32.1,52.37077536,3,0.6
647,56,Other,Europe,Necklace,9,930,103.3333333,9.540826003,13,Facebook,565,365,9.3,0.646017699,353,3.666666667,Engaged,186,93,465,50,279,30,186,20,2790,09/07/2023,25/07/2022,,TRUE,133.4947206,465,930,03/09/2021,,22.46666667,133.4947206,9,0.6
648,18,Male,North America,Earrings,6,1626,271,2.283008995,16,LinkedIn,913,713,16.26,0.78094195,335,3.666666667,Engaged,325.2,162.6,813,50,487.8,30,325.2,20,4878,05/04/2023,14/09/2022,,TRUE,147.4690596,813,1626,11/01/2021,,27.13333333,147.4690596,6,0.6
649,20,Male,North America,Ring,4,778,194.5,4.439255273,14,LinkedIn,489,289,7.78,0.591002045,322,2.333333333,Engaged,155.6,77.8,389,50,233.4,30,155.6,20,2334,10/04/2022,18/05/2022,,TRUE,63.54595368,389,778,04/01/2021,,15.36666667,63.54595368,4,0.6
650,30,Other,Europe,Earrings,7,1648,235.4285714,5.99258623,11,Facebook,924,724,16.48,0.783549784,445,4.333333333,Premium,329.6,164.8,824,50,494.4,30,329.6,20,4944,01/05/2023,15/09/2022,,TRUE,73.14752138,824,1648,29/03/2021,,25.43333333,73.14752138,7,0.6
651,45,Male,North America,Ring,8,948,118.5,1.690822557,10,Facebook,574,374,9.48,0.651567944,443,3.666666667,Engaged,189.6,94.8,474,50,284.4,30,189.6,20,2844,23/03/2023,30/06/2022,,TRUE,136.8409524,474,948,20/11/2021,,16.26666667,136.8409524,8,0.6
652,42,Female,Middle East,Ring,6,1155,192.5,1.037686993,6,Facebook,677.5,477.5,11.55,0.704797048,533,3.666666667,Engaged,231,115.5,577.5,50,346.5,30,231,20,3465,16/10/2022,18/07/2022,17/01/2024,FALSE,142.6463798,577.5,1155,12/04/2022,17/01/2024,6.233333333,142.6463798,6,0.6
653,50,Female,Asia,Necklace,5,492,98.4,7.033909004,4,Instagram,346,146,4.92,0.421965318,531,3,Engaged,98.4,49.2,246,50,147.6,30,98.4,20,1476,27/08/2023,11/04/2022,11/02/2023,FALSE,91.96273828,246,492,04/11/2020,11/02/2023,34.2,91.96273828,5,0.6
654,55,Male,Europe,Bracelet,6,139,23.16666667,6.776375651,21,Facebook,169.5,-30.5,1.39,-0.179941003,131,1.666666667,Standard,27.8,13.9,69.5,50,41.7,30,27.8,20,417,17/10/2022,25/06/2022,,TRUE,55.06224723,69.5,139,05/04/2022,,6.5,55.06224723,6,0.6
655,23,Other,North America,Necklace,5,759,151.8,4.69709929,1,Facebook,479.5,279.5,7.59,0.582898853,532,3.333333333,Engaged,151.8,75.9,379.5,50,227.7,30,151.8,20,2277,30/08/2023,21/04/2022,,TRUE,53.93918337,379.5,759,25/03/2021,,29.6,53.93918337,5,0.6
656,61,Male,Europe,Bracelet,8,1341,167.625,5.406796684,7,Instagram,770.5,570.5,13.41,0.740428293,444,4,Premium,268.2,134.1,670.5,50,402.3,30,268.2,20,4023,13/04/2023,18/05/2022,01/02/2024,FALSE,107.3949866,670.5,1341,31/12/2020,01/02/2024,27.76666667,107.3949866,8,0.6
657,62,Male,Middle East,Ring,1,1854,1854,4.738987005,24,LinkedIn,1027,827,18.54,0.805258033,115,2.333333333,Engaged,370.8,185.4,927,50,556.2,30,370.8,20,5562,23/05/2023,22/04/2022,,TRUE,89.28951089,927,1854,19/10/2020,,31.53333333,89.28951089,1,0.6
658,49,Other,Europe,Necklace,7,1080,154.2857143,1.216045404,9,Facebook,640,440,10.8,0.6875,443,3.666666667,Engaged,216,108,540,50,324,30,216,20,3240,04/08/2022,25/05/2022,,TRUE,52.86524276,540,1080,19/02/2021,,17.7,52.86524276,7,0.6
659,62,Other,Europe,Bracelet,2,1205,602.5,4.018344456,8,Facebook,702.5,502.5,12.05,0.715302491,413,2.666666667,Engaged,241,120.5,602.5,50,361.5,30,241,20,3615,21/08/2022,11/09/2022,25/02/2024,FALSE,108.3252392,602.5,1205,19/10/2021,25/02/2024,10.2,108.3252392,2,0.6
660,64,Female,North America,Earrings,9,944,104.8888889,2.593740299,5,LinkedIn,572,372,9.44,0.65034965,553,4.333333333,Premium,188.8,94.4,472,50,283.2,30,188.8,20,2832,06/06/2022,31/07/2022,23/11/2022,FALSE,51.13025366,472,944,23/04/2021,23/11/2022,13.63333333,51.13025366,9,0.6
661,38,Other,Middle East,Bracelet,1,1843,1843,1.885817702,19,LinkedIn,1021.5,821.5,18.43,0.804209496,215,2.666666667,Engaged,368.6,184.3,921.5,50,552.9,30,368.6,20,5529,17/10/2023,26/04/2022,,TRUE,128.7371958,921.5,1843,01/05/2020,,42.13333333,128.7371958,1,0.6
662,33,Female,Asia,Necklace,6,300,50,9.610483905,10,Instagram,250,50,3,0.2,431,2.666666667,Engaged,60,30,150,50,90,30,60,20,900,23/02/2024,22/07/2022,,TRUE,80.64328227,150,300,01/08/2020,,43.36666667,80.64328227,6,0.6
663,38,Other,Asia,Earrings,9,546,60.66666667,6.394237525,11,Facebook,373,173,5.46,0.463806971,452,3.666666667,Engaged,109.2,54.6,273,50,163.8,30,109.2,20,1638,10/02/2024,16/07/2022,,TRUE,54.0258003,273,546,01/12/2021,,26.7,54.0258003,9,0.6
664,28,Male,North America,Bracelet,1,1967,1967,7.557906558,15,Facebook,1083.5,883.5,19.67,0.815413013,315,3,Engaged,393.4,196.7,983.5,50,590.1,30,393.4,20,5901,29/09/2022,06/07/2022,,TRUE,108.8352221,983.5,1967,30/01/2022,,8.066666667,108.8352221,1,0.6
665,54,Female,Europe,Bracelet,4,1551,387.75,3.838273689,6,Instagram,875.5,675.5,15.51,0.771559109,524,3.666666667,Engaged,310.2,155.1,775.5,50,465.3,30,310.2,20,4653,05/09/2022,27/07/2022,,TRUE,89.76844144,775.5,1551,12/01/2021,,20.03333333,89.76844144,4,0.6
666,53,Female,North America,Bracelet,4,1161,290.25,4.538324165,15,LinkedIn,680.5,480.5,11.61,0.706098457,323,2.666666667,Engaged,232.2,116.1,580.5,50,348.3,30,232.2,20,3483,28/06/2022,19/09/2022,29/10/2023,FALSE,147.3800413,580.5,1161,06/07/2021,29/10/2023,11.9,147.3800413,4,0.6
667,52,Female,North America,Bracelet,9,1334,148.2222222,3.132315945,5,Instagram,767,567,13.34,0.739243807,554,4.666666667,Premium,266.8,133.4,667,50,400.2,30,266.8,20,4002,08/11/2022,18/06/2022,,TRUE,104.4198663,667,1334,16/03/2022,,7.9,104.4198663,9,0.6
668,36,Male,North America,Bracelet,5,543,108.6,1.872691039,19,LinkedIn,371.5,171.5,5.43,0.461641992,232,2.333333333,Engaged,108.6,54.3,271.5,50,162.9,30,108.6,20,1629,29/10/2022,14/09/2022,02/05/2023,FALSE,77.5239181,271.5,543,21/09/2020,02/05/2023,25.6,77.5239181,5,0.6
669,37,Male,Europe,Earrings,5,1450,290,2.611284737,22,Instagram,825,625,14.5,0.757575758,134,2.666666667,Engaged,290,145,725,50,435,30,290,20,4350,24/11/2022,22/06/2022,,TRUE,120.9438865,725,1450,25/09/2021,,14.16666667,120.9438865,5,0.6
670,35,Male,Middle East,Ring,6,860,143.3333333,8.177626408,19,LinkedIn,530,330,8.6,0.622641509,232,2.333333333,Engaged,172,86,430,50,258,30,172,20,2580,14/02/2024,11/06/2022,,TRUE,77.14920025,430,860,09/05/2021,,33.7,77.14920025,6,0.6
671,64,Male,North America,Earrings,1,326,326,7.097912247,10,Instagram,263,63,3.26,0.239543726,411,2,Engaged,65.2,32.6,163,50,97.8,30,65.2,20,978,22/11/2022,12/09/2022,,TRUE,140.4243291,163,326,24/02/2021,,21.2,140.4243291,1,0.6
672,58,Male,Europe,Earrings,1,147,147,5.922359884,12,LinkedIn,173.5,-26.5,1.47,-0.152737752,311,1.666666667,Standard,29.4,14.7,73.5,50,44.1,30,29.4,20,441,28/01/2024,08/06/2022,26/06/2023,FALSE,87.47219705,73.5,147,21/04/2021,26/06/2023,33.73333333,87.47219705,1,0.6
673,31,Female,Middle East,Earrings,9,1141,126.7777778,5.275808856,22,LinkedIn,670.5,470.5,11.41,0.701715138,153,3,Engaged,228.2,114.1,570.5,50,342.3,30,228.2,20,3423,23/09/2023,27/06/2022,,TRUE,104.9868563,570.5,1141,24/03/2021,,30.43333333,104.9868563,9,0.6
674,32,Male,North America,Ring,3,1011,337,9.301908553,4,LinkedIn,605.5,405.5,10.11,0.669694467,523,3.333333333,Engaged,202.2,101.1,505.5,50,303.3,30,202.2,20,3033,24/06/2023,16/05/2022,,TRUE,55.05731038,505.5,1011,24/01/2022,,17.2,55.05731038,3,0.6
675,48,Female,Asia,Necklace,4,1562,390.5,1.65461453,18,LinkedIn,881,681,15.62,0.772985244,224,2.666666667,Engaged,312.4,156.2,781,50,468.6,30,312.4,20,4686,16/05/2023,01/05/2022,,TRUE,92.6121238,781,1562,05/05/2020,,36.86666667,92.6121238,4,0.6
676,18,Male,Middle East,Ring,1,1930,1930,3.525407319,16,LinkedIn,1065,865,19.3,0.812206573,315,3,Engaged,386,193,965,50,579,30,386,20,5790,26/05/2022,04/09/2022,,TRUE,133.236354,965,1930,03/12/2020,,17.96666667,133.236354,1,0.6
677,20,Other,North America,Earrings,9,1831,203.4444444,4.149440682,8,Facebook,1015.5,815.5,18.31,0.803052683,455,4.666666667,Premium,366.2,183.1,915.5,50,549.3,30,366.2,20,5493,28/11/2022,14/07/2022,,TRUE,130.5648805,915.5,1831,18/11/2020,,24.66666667,130.5648805,9,0.6
678,33,Female,Middle East,Bracelet,8,286,35.75,8.04183231,4,LinkedIn,243,43,2.86,0.176954733,541,3.333333333,Engaged,57.2,28.6,143,50,85.8,30,57.2,20,858,08/02/2023,16/06/2022,,TRUE,72.43185589,143,286,05/08/2021,,18.4,72.43185589,8,0.6
679,40,Other,Middle East,Bracelet,2,444,222,9.932631581,23,Facebook,322,122,4.44,0.378881988,111,1,Standard,88.8,44.4,222,50,133.2,30,88.8,20,1332,17/09/2023,26/04/2022,,TRUE,72.6079071,222,444,10/10/2020,,35.73333333,72.6079071,2,0.6
680,28,Female,Middle East,Earrings,8,323,40.375,3.166034633,12,LinkedIn,261.5,61.5,3.23,0.235181644,341,2.666666667,Engaged,64.6,32.3,161.5,50,96.9,30,64.6,20,969,30/08/2022,21/04/2022,,TRUE,131.7305312,161.5,323,19/12/2020,,20.63333333,131.7305312,8,0.6
681,29,Other,Middle East,Bracelet,7,929,132.7142857,8.868766007,2,Facebook,564.5,364.5,9.29,0.645704163,543,4,Premium,185.8,92.9,464.5,50,278.7,30,185.8,20,2787,29/05/2023,06/09/2022,,TRUE,143.039842,464.5,929,08/01/2022,,16.86666667,143.039842,7,0.6
682,27,Male,Middle East,Earrings,6,587,97.83333333,8.475604844,4,Facebook,393.5,193.5,5.87,0.491740788,532,3.333333333,Engaged,117.4,58.7,293.5,50,176.1,30,117.4,20,1761,04/09/2023,01/09/2022,,TRUE,59.53609213,293.5,587,30/03/2022,,17.43333333,59.53609213,6,0.6
683,49,Male,Middle East,Bracelet,1,976,976,3.021916579,5,Instagram,588,388,9.76,0.659863946,513,3,Engaged,195.2,97.6,488,50,292.8,30,195.2,20,2928,17/04/2023,25/08/2022,19/01/2023,FALSE,95.00586394,488,976,09/06/2021,19/01/2023,22.56666667,95.00586394,1,0.6
